score,formatCreateTime,createTime,positionId,deliverCount,positionName,positionType,workYear,education,jobNature,companyName,companyId,orderBy,showOrder,adWord,randomScore,countAdjusted,relScore,hrScore,flowScore,showCount,totalCount,searchScore,pvScore,createTimeSort,haveDeliver,calcScore,city,imstate,plus,positonTypesMap,companyLogo,industryField,positionAdvantage,salary,positionFirstType,leaderName,companySize,financeStage,companyShortName,description,companyLabelList
1258,"2天前发布",Mon Dec 21 16:07:57 CST 2015,1338895,0,"数据挖掘","后端开发","3-5年","本科","全职","新得展",108807,67,0,0,false,false,1000,87,105,164,0,0,12.64689625073049,1450685277000,false,false,"北京","disabled","否",null,"i/image/M00/01/0C/CgqKkVZek8-AN-CfAAALvmNAUk4617.jpg","移动互联网 · 数据服务","股票期权、五险一金、带薪年假、年终奖","12k-20k","技术","暂没有填写","50-150人","成长型(不需要融资)","新得展科技（北京）有限公司"," 
 职位描述 
 岗位职责： 
 1、参与大型数据采集、管理、挖掘项目完整研发过程；&nbsp; 
 2、作为核心开发人员，参与项目架构设计，维护核心设计目标&nbsp; 
 3、解决研发过程中各种疑难问题 
 任职要求： 
 1.计算机或相关专业本科以上学历，3年以上J2EE开发经验，有J2EE项目管理与项目设计经验优先； 
 2.精通Java编程，熟悉J2EE、MVC架构和UML建模语言等相关技术，熟练掌握面向对象的程序设计方法，熟悉或了解各种数据结构和算法模型； 
 3.熟悉流行的开发框架：Spring MVC/struts2、Hibernate/Ibatis（myBatis）、Spring等； 
 4.熟练掌握Html、Css、Javascript、JSP、Servlet、XML、JDBC、SOA、AOP等J2EE常用技岗位职责： 
 1、参与大型数据采集、管理、挖掘项目完整研发过程；&nbsp; 
 2、作为核心开发人员，参与项目架构设计，维护核心设计目标&nbsp; 
 3、解决研发过程中各种疑难问题 
 任职要求： 
 1.计算机或相关专业本科以上学历，3年以上J2EE开发经验，有J2EE项目管理与项目设计经验优先； 
 2.精通Java编程，熟悉J2EE、MVC架构和UML建模语言等相关技术，熟练掌握面向对象的程序设计方法，熟悉或了解各种数据结构和算法模型； 
 3.熟悉流行的开发框架：Spring MVC/struts2、Hibernate/Ibatis（myBatis）、Spring等； 
 4.熟练掌握Html、Css、Javascript、JSP、Servlet、XML、JDBC、SOA、AOP等J2EE常用技术； 
 5.熟悉Oracle、MySql数据库编程，能熟练编写SQL语句； 
 6.熟悉JBOSS、Tomcat等服务器产品，熟悉安装、调试、发布配置应用，熟悉Linux操作系统更佳； 
 7.有源码研究爱好者优先，GITHUB账号超过1年者优先； 
 8.能承受一定的工作压力，有责任心、上进心，具备良好的自学能力和独立解决问题能力。术； 
 5.熟悉Oracle、MySql数据库编程，能熟练编写SQL语句； 
 6.熟悉JBOSS、Tomcat等服务器产品，熟悉安装、调试、发布配置应用，熟悉Linux操作系统更佳； 
 7.有源码研究爱好者优先，GITHUB账号超过1年者优先； 
 8.能承受一定的工作压力，有责任心、上进心，具备良好的自学能力和独立解决问题能力。 
  
",""
1202,"1天前发布",Tue Dec 22 10:22:53 CST 2015,942610,2,"数据挖掘工程师","后端开发","1-3年","硕士","全职","有米科技",271,74,0,0,false,false,875,80,118,255,0,0,10.036559574024801,1450750973000,false,false,"广州","threeDays","是",null,"image1/M00/00/02/Cgo8PFTUV_eADE6MAAAPgFxttGY379.png","移动互联网 · 广告营销","弹性工作制+年度旅游+良好的福利+期权鼓励","15k-30k","技术","陈第","150-500人","上市公司","广州优蜜移动科技股份有限公司"," 
 职位描述 
 工作职责-通过对数据的敏锐洞察, 针对海量数据设计数据挖掘策略和算法并编程实现-以效果为目标的算法策略设计、验证和优化迭代职位要求-精通Python，熟悉常用的机器学习和数据挖掘方法-对数据结构和算法设计有较为深刻的理解-有Hadoop/Spark开发经验-有大规模数据挖掘/推荐系统/机器学习的项目经验 -良好的逻辑思维能力，较强的沟通能力和表达能力，具备良好的团队合作精神和主动沟通意识 
","绩效奖金, 股票期权, 专项奖金, 五险一金"
1217,"2015-11-16",Mon Nov 16 11:02:27 CST 2015,1223183,0,"数据挖掘","后端开发","3-5年","本科","全职","ETCP",42369,20,0,0,false,false,1000,36,106,96,0,0,12.57670351222797,1447642947000,false,false,"北京","disabled","是",null,"image2/M00/04/81/CgqLKVXyK3OAfaHsAAAbS4BZIUI843.png","移动互联网","姨妈假下午茶年度旅游帅锅美铝股票期权","25k-45k","技术","暂没有填写","500-2000人","成长型(B轮)","北京悦畅科技有限公司"," 
 职位描述 
 &nbsp;您要做的事情：1.通过大数据处理对客户基本信息、账户数据、交易数据、地点数据、行为数据进行分析、建模、和挖掘，为客户提供定制化差异化的服务；2.负责大数据平台技术框架的选型和开发；3.负责公司大数据平台整体架构的规划和设计；&nbsp;4.负责和互联网业界其他大数据公司的横向合作和沟通；5.进行软件和系统性能预测，性能规划和性能优化；6.为数据挖掘及应用开发团队提供技术指导、方案规划及计算模型设计；&nbsp;7.负责大数据核心技术团队的人才培养；。我们需要的人：：1.重点院校计算机相关工科专业，硕士或以上学历；2.对基于Hadoop的大数据生态体系有深入认识；3.对金融数据和支付数据的大规模数据处理具有经验，有理解的人员优先；4.对公共/私有云环境有实际规划和使用经验的人员优先；5.熟悉Hadoop、Hive、HBase等开源项目，有三年以上产品项目应用研发经验；6.熟悉常用数据挖掘算法，如逻辑回归、决策树、关联规则、序列模式、时间序列、SVM、贝叶斯、聚类。&nbsp;7.具备独立归纳问题，分析问题，解决问题能力，&nbsp;对技术渴求、执着；8.具备优秀的沟通技巧，能有效地在压力下工作；9.熟悉大型软件开发过程和项目管理，具备带领过5人以上技术团队的成功经验；&nbsp;10.工作积极主动，具备很强的责任心、团队合作精神、良好的语言表达及沟通交流能力。&nbsp; 
  
","技能培训, 节日礼物, 绩效奖金, 岗位晋升"
1196,"2015-12-08",Tue Dec 08 16:14:18 CST 2015,990481,1,"数据挖掘工程师","后端开发","不限","本科","全职","塔布数据Datatub",76835,34,0,0,false,false,875,106,125,189,0,0,8.48168232610839,1449562458000,false,false,"广州","disabled","是",null,"image1/M00/2E/8C/Cgo8PFV-nVCAVbwaAAA8tXCtYJ8107.png?cc=0.2671979805454612","数据服务","专注的数据挖掘团队，管理扁平化","15k-30k","技术","徐亚波","15-50人","成长型(B轮)","广州智索信息科技有限公司"," 
 职位描述 
 职位描述： 
 &nbsp; &nbsp; 1、运用自然语言处理、机器学习等方法和技术，挖掘和分析海量互联网数据；范围包括但不限于网络口碑评价模型、舆情分析、用户画像与消费者洞察、文本分类、知识库构建等 
 &nbsp; &nbsp; 2、负责核心NLP算法的优化，提高算法的准确率、适用性 
 &nbsp; &nbsp; 3、负责前沿技术的探索与应用，以新技术驱动公司业务成长，体现技术价值 
 &nbsp; &nbsp; 4、负责建立规范、标准的数据处理流程，提高数据挖掘工作的质量与效率 
 &nbsp;&nbsp; 
 职位要求： 
 &nbsp; &nbsp; 1、计算机相关专业学历，有机器学习、自然语言处理工作经验 
 &nbsp; &nbsp; 2、熟练掌握常用机器学习和自然语言处理算法，如分类、聚类、实体识别、情感判别等 
 &nbsp; &nbsp; 3、精通一门或多门开发语言（Python、Java等），熟练掌握常用数据结构和算法 
 &nbsp; &nbsp; 4、熟悉Linux环境，熟练掌握一种数据库 
 &nbsp; &nbsp; 5、优秀的沟通能力，有创新精神，乐于接受挑战，能承受工作压力 
 &nbsp; &nbsp; 6、熟悉Spark/Hadoop/HBase/Hive等大数据处理平台者优先考虑 
  
","技能培训, 带薪年假, 扁平管理, 领导好"
1393,"1天前发布",Tue Dec 22 14:48:59 CST 2015,853010,8,"数据挖掘","后端开发","3-5年","学历不限","全职","铜板街",2540,146,0,1,false,false,1000,84,107,418,0,0,12.321574050841377,1450766939000,false,false,"杭州","disabled","是",null,"image2/M00/06/08/CgqLKVX478OAfOMhAAAS2ofBstM384.jpg","移动互联网","创业团队,全员期权,B轮融资","15k-30k","技术","何俊","150-500人","成长型(B轮)","杭州铜板街网络科技有限公司"," 
 职位描述 
 金融领域的数据挖掘，个性化推荐系统、征信系统、风控系统等等都等你来一起完善或者建立。 
  
 如果您有如下的技能点，欢迎加入! 
 1.&nbsp;精通SQL，熟悉一门脚本语言(Python/shell等等) 
 2. 对常见数据挖掘算法有一定了解(包括不局限于线性回归、决策树、随机森林、聚类、近邻等等) 
 3. 最好有过完整的建模经验(数据预处理、变量筛选、模型建立、模型评价等等) 
 4. 最好有过大数据上进行数据分析或者建模的经验 
 &nbsp; 
 1、2技能点必须，其他随意。 
","创新开放, 团队牛X, 全员期权, 高速成长"
1197,"1天前发布",Tue Dec 22 19:08:02 CST 2015,668181,4,"数据挖掘","后端开发","1-3年","硕士","全职","爱奇艺",1686,84,1431921288737,0,false,false,1000,113,0,399,0,0,35.106126309478,1450782482000,false,false,"北京","disabled","否",null,"image1/M00/00/06/Cgo8PFTUWAaAbD7PAACAXTzCmiw113.jpg","广告营销 · 文化娱乐","行业领头 氛围好 多元福利补助 成长空间大","15k-28k","技术","龚宇","2000人以上","成熟型(D轮及以上)","北京爱奇艺科技有限公司"," 
 职位描述 
 【爱奇艺商业系统部】&nbsp;&nbsp;利用IQIYI+baidu+社交媒体+行业门户的大数据，结合大数据技术，构造行业领先的电影大数据系统，以支持爱奇艺电影改变和带领中国电影产业进入全新的产业格局。我们需要一批优秀的工程师和架构师，覆盖大量数据获取、存储、处理，自然语言处理，情感分析，时序分析，流量预测，仓库建模等等&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;不想局限在某一个领域的工程师，只要足够资深、足够优秀，就会有成长的发展空间 &nbsp; &nbsp; &nbsp; 
 工作职责：&nbsp;&nbsp;&nbsp;1. 运用数据挖掘和机器学习方法和技术，深入挖掘和分析海量商业数据&nbsp;&nbsp;&nbsp;2. 不断完善和优化算法，以技术驱动公司业务成长，体现技术价值&nbsp;&nbsp;&nbsp;3. 包括但不限于风控模型、用户画像、商家画像建模、文本分析和商业预测等&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;职位要求：&nbsp;&nbsp;&nbsp;1. 计算机、电子、数学或者统计学相关专业硕士以上学历，2年以上工作经历&nbsp;&nbsp;&nbsp;2. 精通一门或多门开发语言（C++、Python和Java等），熟练掌握常用数据结构和算法&nbsp;&nbsp;&nbsp;3. 熟悉常用机器学习和数据挖掘算法，包括但不限于决策树、支持向量机、线性回归、逻辑斯谛回归以及神经网络等算法&nbsp;&nbsp;&nbsp;4. 熟练掌握一种数据库，例如MySQL，精通SQL语言，并有实际应用和开发经验&nbsp;&nbsp;&nbsp;5. 熟悉Spark等分布式机器学习框架，熟悉Hadoop/HBase/Hive等大数据处理平台&nbsp;&nbsp;&nbsp;6. 优秀的沟通能力，有创新精神，乐于接受挑战，能承受工作压力&nbsp;&nbsp;&nbsp; 
","绩效奖金, 五险一金, 交通补助, 带薪年假"
1272,"10:37发布",Wed Dec 23 10:37:12 CST 2015,1138225,1,"数据挖掘工程师","后端开发","3-5年","本科","全职","酷云互动",16417,83,0,0,false,false,875,113,146,182,0,0,4.096581988300864,1450838232000,false,false,"北京","disabled","是",null,"image1/M00/00/1F/CgYXBlTUWGmANAlIAAB8p0wxlD4049.png","移动互联网 · 数据服务","六险一金 弹性工作 13薪 高奖金 长假期","15k-30k","技术","李鹏","150-500人","成长型(B轮)","北京酷云互动科技有限公司"," 
 职位描述 
 岗位职责：&nbsp; 
 运用机器学习、数据挖掘技术判别识别&nbsp; 
 主要工作内容包括：&nbsp; 
 1.通过对数据的敏锐洞察，发觉数据的内在规律。 
 2.关注机器学习，数据挖掘前沿技术&nbsp; 
 3.掌握大数据，mapreduce,hadoop等 
  
  
 任职资格：&nbsp; 
 1.计算机相关专业研究生以上学历，两年以上海量数据挖掘工作经验；&nbsp; 
 2.对机器学习、数据挖掘算法及其在互联网行业的应用,有比较全面的认识和理解,至少对两类以上算法有深入研究；&nbsp; 
 3.有大规模分布式计算平台的使用和并行计算开发经验（如hadoop,spark）；&nbsp; 
 4.熟悉Linux/UNIX系统, 熟悉Java/python编程;&nbsp; 
 5.严密的数学思维、突出的分析和归纳能力、优秀的沟通表达能力;&nbsp; 
 6.较好的英语读写能力。&nbsp; 
  
","技能培训, 节日礼物, 年度旅游, 丰盛的早午餐"
1210,"2015-12-15",Tue Dec 15 15:51:38 CST 2015,1346356,0,"数据挖掘","后端开发","1-3年","本科","全职","通远科技",106841,41,0,0,false,false,1000,81,89,154,0,0,16.082868139258157,1450165898000,false,false,"北京","disabled","否",null,"image2/M00/17/53/CgpzWlZKwACAfGQSAABOldtC3HE540.png?cc=0.5225925270933658","移动互联网 · 硬件","海尔集团旗下智能硬件团队，资金和技术过硬","15k-30k","技术","暂没有填写","150-500人","成长型(不需要融资)","北京通远科技有限公司"," 
 职位描述 
 1，熟悉Java,Python,Scala，R至少两种开发语言 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 2，熟悉SAS、SPSS、R等各类统计分析软件 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 3，负责海量数据的处理、分析和结果呈现 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 4，参与各类数据采集、清洗、数据模型设计及数据挖掘算法的实现 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 5,熟悉结构化和非结构化数据存储，熟练使用mysql、mongdb、hbase，熟练Hadoop经验、有数据库编程经验者优先 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 6，良好的抗压能力、学习能力，善于交流 
","节日礼物, 带薪年假, 绩效奖金, 扁平管理"
1267,"1天前发布",Tue Dec 22 14:38:50 CST 2015,1287218,1,"数据挖掘","后端开发","3-5年","本科","全职","北京智能管家科技有限公司",50604,76,0,0,false,false,1000,44,91,320,0,0,15.681987821743819,1450766330000,false,false,"北京","disabled","是",null,"image1/M00/15/5F/Cgo8PFUKWS-AX_i9AAAzuotizOM181.png","硬件","优秀团队，弹性上班，福利好团队，期权奖励","30k-50k","技术","刘颖博","150-500人","成长型(不需要融资)","北京居安三六五科技有限公司"," 
 职位描述 
 【职责描述】 
 1.负责公司相关机器学习算法的研究，包括目前较为流行的深度学习等 
 2.并配合语义、数据挖掘等相关部门进行相关算法的研发工作，并最终应用到最终的业务中 
 &nbsp; 
 【职位要求】 
  
  计算机或相关专业本科及以上学历； 
  2年以上相关工作经验 
  对数据结构和算法设计有较为深刻的理解； 
  熟悉数据挖掘、机器学习、自然语言处理等相关技术； 
  优秀的分析和解决问题的能力，对挑战性问题充满激情； 
  具有良好的学习能力、沟通能力，能和团队成员高效协同工作。 
  
  
","年底双薪, 节日礼物, 技能培训, 年度旅游"
1225,"10:48发布",Wed Dec 23 10:48:14 CST 2015,1194551,0,"数据挖掘","后端开发","3-5年","学历不限","全职","蓝丸科技",74406,72,0,0,false,false,1000,30,123,34,0,0,8.972970094025603,1450838894000,false,false,"上海","disabled","否",null,"image1/M00/2D/D9/CgYXBlV6lR2ADCn0AAJyO3MEpl0718.jpg?cc=0.834005877841264","移动互联网 · O2O","股票期权 弹性工作 领导后 发展空间大","8k-16k","技术","暂没有填写","少于15人","初创型(天使轮)","深圳蓝丸科技有限公司上海分公司"," 
 职位描述 
 1、精通MySQL数据库体系结构和工作原理；&nbsp; 
 2、精通常用存储引擎如innodb/myisam/ndb的功能和特点以及主从复制原理和实践；&nbsp; 
 3、精通MySQL架构规划、分布式设计部署、Sharding、分库分表、高可用性、主从复制、Cluster等技术&nbsp; 
 4、熟悉数据库的性能优化、SQL调优技术，对高并发数据库的锁和事务隔离问题有深入理解；&nbsp; 
 5、熟悉常用的数据库备份方法，有xtrabackup/InnoBackup使用经验，并理解其工作原理；&nbsp; 
 6、熟悉Linux/Unix操作系统，熟悉Shell脚本编程及常用Linux系统管理命令； 
 &nbsp; 
  
","股票期权, 带薪年假, 扁平管理, 领导好"
