"dis_id","dis_name","url","create_time","status","cat_id","cat_name","dis_type"
"jimopengchu","脊膜膨出","http://www.haodf.com/jibing/jimopengchu.htm","2015/11/8 18:32:55","0","xiaoershenjingwaike","小儿神经外科","1"
"jingbuchuangshang","颈部创伤","http://www.haodf.com/jibing/jingbuchuangshang.htm","2015/11/8 18:23:30","0","toujingwaike","头颈外科","0"
"jingbunangzhuangshuiliu","颈部囊状水瘤","http://www.haodf.com/jibing/jingbunangzhuangshuiliu.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"jingdongmaitiliu","颈动脉体瘤","http://www.haodf.com/jibing/jingdongmaitiliu.htm","2015/11/8 18:23:30","0","toujingwaike","头颈外科","0"
"jingnangyan","精囊炎","http://www.haodf.com/jibing/jingnangyan.htm","2015/11/8 18:50:29","0","zhongyinanke","中医男科","0"
"jingshenfenliezheng","精神分裂症","http://www.haodf.com/jibing/jingshenfenliezheng.htm","2015/11/8 18:49:32","0","zhongyijingshenke","中医精神科","0"
"jingshenjingsunshang","胫神经损伤","http://www.haodf.com/jibing/jingshenjingsunshang.htm","2015/11/8 18:04:58","0","chuangshangguke","创伤骨科","1"
"jingsuojingmaiquzhang","精索静脉曲张","http://www.haodf.com/jibing/jingsuojingmaiquzhang.htm","2015/11/8 18:50:29","0","zhongyinanke","中医男科","0"
"jingzhuibing","颈椎病","http://www.haodf.com/jibing/jingzhuibing.htm","2015/11/8 18:48:34","0","zhongyianmoke","中医按摩科","0"
"jingzhuiguzhe","颈椎骨折","http://www.haodf.com/jibing/jingzhuiguzhe.htm","2015/11/8 18:04:58","0","chuangshangguke","创伤骨科","1"
"jinshi","近视","http://www.haodf.com/jibing/jinshi.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","0"
"jinshiyanshoushu","近视眼手术","http://www.haodf.com/jibing/jinshiyanshoushu.htm","2015/11/8 18:38:05","0","xiaoeryanke","小儿眼科","2"
"jinshizhangai","进食障碍","http://www.haodf.com/jibing/jinshizhangai.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"jisuishuanxizonghezheng","脊髓拴系综合征","http://www.haodf.com/jibing/jisuishuanxizonghezheng.htm","2015/11/8 18:32:55","0","xiaoershenjingwaike","小儿神经外科","1"
"jisuoliu","脊索瘤","http://www.haodf.com/jibing/jisuoliu.htm","2015/11/8 18:07:49","0","guzhongliuke","骨肿瘤科","1"
"jitailiu","畸胎瘤","http://www.haodf.com/jibing/jitailiu.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"jiujinggan","酒精肝","http://www.haodf.com/jibing/jiujinggan.htm","2015/11/8 18:49:29","0","zhongyiganbingke","中医肝病科","0"
"jiujingxingganyan","酒精性肝炎","http://www.haodf.com/jibing/jiujingxingganyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"jiujingxingganyinghua","酒精性肝硬化","http://www.haodf.com/jibing/jiujingxingganyinghua.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"jiujingxingzhifanggan","酒精性脂肪肝","http://www.haodf.com/jibing/jiujingxingzhifanggan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"jiujingzhongdu","酒精中毒","http://www.haodf.com/jibing/jiujingzhongdu.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","1"
"jixingbiantaotiyan","急性扁桃体炎","http://www.haodf.com/jibing/jixingbiantaotiyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"jixingbiyan","急性鼻炎","http://www.haodf.com/jibing/jixingbiyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"jixingchangyan","急性肠炎","http://www.haodf.com/jibing/jixingchangyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","0"
"jixingganshuaijie","肝衰竭","http://www.haodf.com/jibing/jixingganshuaijie.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"jixinghouyan","急性喉炎","http://www.haodf.com/jibing/jixinghouyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"jixinghuanongxingzhongeryan","急性化脓性中耳炎","http://www.haodf.com/jibing/jixinghuanongxingzhongeryan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"jixinghuiyanyan","急性会厌炎","http://www.haodf.com/jibing/jixinghuiyanyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"jixinghuxijiongpozonghezheng","急性呼吸窘迫综合征","http://www.haodf.com/jibing/jixinghuxijiongpozonghezheng.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"jixingrutuyan","急性乳突炎","http://www.haodf.com/jibing/jixingrutuyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"jixingshanghuxidaoganran","急性上呼吸道感染","http://www.haodf.com/jibing/jixingshanghuxidaoganran.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","0"
"jixingshenshuai","急性肾功能衰竭","http://www.haodf.com/jibing/jixingshenshuai.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","0"
"jixingweiyan","急性胃炎","http://www.haodf.com/jibing/jixingweiyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"jixingyanyan","急性咽炎","http://www.haodf.com/jibing/jixingyanyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"jixingyixianyan","急性胰腺炎","http://www.haodf.com/jibing/jixingyixianyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"jixingzhiqiguanyan","急性支气管炎","http://www.haodf.com/jibing/jixingzhiqiguanyan.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
"jizhucewan","脊柱侧弯","http://www.haodf.com/jibing/jizhucewan.htm","2015/11/8 18:26:05","0","xiaoerguke","小儿骨科","0"
"jizhujiehe","脊柱结核","http://www.haodf.com/jibing/jizhujiehe.htm","2015/11/8 18:08:43","0","jiehebingke","结核病科","1"
"jizhulie","脊柱裂","http://www.haodf.com/jibing/jizhulie.htm","2015/11/8 18:32:55","0","xiaoershenjingwaike","小儿神经外科","0"
"jizhuzhuanyiliu","脊柱转移瘤","http://www.haodf.com/jibing/jizhuzhuanyiliu.htm","2015/11/8 18:47:40","0","zhongliuneike","肿瘤内科","1"
"judataier","巨大胎儿","http://www.haodf.com/jibing/judataier.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"juntuanfeiyan","军团菌肺炎","http://www.haodf.com/jibing/juntuanfeiyan.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
"juruzheng","巨乳症","http://www.haodf.com/jibing/juruzheng.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","1"
"kaiciya","烤瓷牙","http://www.haodf.com/jibing/kaiciya.htm","2015/11/8 18:12:12","0","kouqiangke-xiufu","口腔修复科","2"
"kaiyanjiao","开眼角","http://www.haodf.com/jibing/kaiyanjiao.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"kaoshijiaolv","考试焦虑","http://www.haodf.com/jibing/kaoshijiaolv.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"kashifeiyan","卡氏肺囊虫肺炎","http://www.haodf.com/jibing/kashifeiyan.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
"keleibaiganjunfeiyan","克雷白杆菌肺炎","http://www.haodf.com/jibing/keleibaiganjunfeiyan.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
"keluoenbing","克罗恩病","http://www.haodf.com/jibing/keluoenbing.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"kesou","咳嗽","http://www.haodf.com/jibing/kesou.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","0"
"kongjuzheng","恐惧症","http://www.haodf.com/jibing/kongjuzheng.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"kouganzheng","口干症","http://www.haodf.com/jibing/kouganzheng.htm","2015/11/8 18:13:55","0","kouqiangke-zhanmo","口腔粘膜科","1"
"kouqiangbaibanbing","口腔白斑病","http://www.haodf.com/jibing/kouqiangbaibanbing.htm","2015/11/8 18:13:55","0","kouqiangke-zhanmo","口腔粘膜科","0"
"kouqiangbianpingtaixian","口腔扁平苔藓","http://www.haodf.com/jibing/kouqiangbianpingtaixian.htm","2015/11/8 18:13:55","0","kouqiangke-zhanmo","口腔粘膜科","0"
"kouqiangdanchunxingpaozhen","口腔单纯性疱疹","http://www.haodf.com/jibing/kouqiangdanchunxingpaozhen.htm","2015/11/8 18:13:55","0","kouqiangke-zhanmo","口腔粘膜科","0"
"kouqianghemianbuzhongliu","口腔颌面部肿瘤","http://www.haodf.com/jibing/kouqianghemianbuzhongliu.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","1"
"kouqiangkuiyang","口腔溃疡","http://www.haodf.com/jibing/kouqiangkuiyang.htm","2015/11/8 18:13:55","0","kouqiangke-zhanmo","口腔粘膜科","0"
"kouqiangnianmobing","口腔粘膜病","http://www.haodf.com/jibing/kouqiangnianmobing.htm","2015/11/8 18:13:55","0","kouqiangke-zhanmo","口腔粘膜科","0"
"kouqiangxiufu","口腔修复","http://www.haodf.com/jibing/kouqiangxiufu.htm","2015/11/8 18:12:12","0","kouqiangke-xiufu","口腔修复科","2"
"koutibing","口蹄病","http://www.haodf.com/jibing/koutibing.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"kouyanliangxingzhongliu","口咽良性肿瘤","http://www.haodf.com/jibing/kouyanliangxingzhongliu.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"KTzonghezheng","KT综合征","http://www.haodf.com/jibing/KTzonghezheng.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"kuangquanbing","狂犬病","http://www.haodf.com/jibing/kuangquanbing.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"kuanguanjiejiehe","髋关节结核","http://www.haodf.com/jibing/kuanguanjiejiehe.htm","2015/11/8 18:08:43","0","jiehebingke","结核病科","1"
"kuiyangxingjiechangyan","溃疡性结肠炎","http://www.haodf.com/jibing/kuiyangxingjiechangyan.htm","2015/11/8 18:53:58","0","zhongyixiaohuake","中医消化科","0"
"kuiyinzheng","窥阴症","http://www.haodf.com/jibing/kuiyinzheng.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"kuxinzonghezheng","库欣综合征","http://www.haodf.com/jibing/kuxinzonghezheng.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"lanweiyan","阑尾炎","http://www.haodf.com/jibing/lanweiyan.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","0"
"laonianbing","老年病","http://www.haodf.com/jibing/laonianbing.htm","2015/11/8 18:05:11","0","ganbuzhenliaoke","干部诊疗科","0"
"laonianxinglong","老年性聋","http://www.haodf.com/jibing/laonianxinglong.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"laonianxingyindaoyan","老年性阴道炎","http://www.haodf.com/jibing/laonianxingyindaoyan.htm","2015/11/8 18:05:08","0","fuke","妇科","1"
"laoshi","老花眼","http://www.haodf.com/jibing/laoshi.htm","2015/11/8 18:19:10","0","quguangzu","屈光","0"
"leiai","类癌","http://www.haodf.com/jibing/leiai.htm","2015/11/8 18:47:42","0","zhongliuzongheke","肿瘤综合科","1"
"leidaozuse","泪道阻塞","http://www.haodf.com/jibing/leidaozuse.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","1"
"leiguguzhe","肋骨骨折","http://www.haodf.com/jibing/leiguguzhe.htm","2015/11/8 18:04:58","0","chuangshangguke","创伤骨科","1"
"leinangyan","泪囊炎","http://www.haodf.com/jibing/leinangyan.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","1"
"leiqibing","泪器病","http://www.haodf.com/jibing/leiqibing.htm","2015/11/8 18:38:05","0","xiaoeryanke","小儿眼科","1"
"lianaikunhuo","恋爱困惑","http://www.haodf.com/jibing/lianaikunhuo.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"liangxingjixing","两性畸形","http://www.haodf.com/jibing/liangxingjixing.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"liantier","联体儿","http://www.haodf.com/jibing/liantier.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"lianwuzheng","恋物症","http://www.haodf.com/jibing/lianwuzheng.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"lihun","离婚","http://www.haodf.com/jibing/lihun.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"linbaguanliu","淋巴管瘤","http://www.haodf.com/jibing/linbaguanliu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"linbaliu","淋巴瘤","http://www.haodf.com/jibing/linbaliu.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","0"
"linbing","淋病","http://www.haodf.com/jibing/linbing.htm","2015/11/8 18:38:58","0","xingbingke","性病科","0"
"linzhuangxibaoai","鳞状细胞癌","http://www.haodf.com/jibing/linzhuangxibaoai.htm","2015/11/8 18:47:40","0","zhongliuneike","肿瘤内科","1"
"liuchan","流产","http://www.haodf.com/jibing/liuchan.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","2"
"liugan","流感","http://www.haodf.com/jibing/liugan.htm","2015/11/8 18:07:50","0","huxineike","呼吸科","1"
"liuxingxingbanzhenshanghan","流行性斑疹伤寒","http://www.haodf.com/jibing/liuxingxingbanzhenshanghan.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"liuxingxingchuxuere","流行性出血热","http://www.haodf.com/jibing/liuxingxingchuxuere.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"liuxingxingnaojisuimoyan","流行性脑脊髓膜炎","http://www.haodf.com/jibing/liuxingxingnaojisuimoyan.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"liuxingxingyixingnaoyan","乙脑","http://www.haodf.com/jibing/liuxingxingyixingnaoyan.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"longbi","隆鼻","http://www.haodf.com/jibing/longbi.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"longxiake","隆下颏","http://www.haodf.com/jibing/longxiake.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"longxiong","隆胸","http://www.haodf.com/jibing/longxiong.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"loudouxiong","漏斗胸","http://www.haodf.com/jibing/loudouxiong.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","0"
"luanchaoai","卵巢癌","http://www.haodf.com/jibing/luanchaoai.htm","2015/11/8 18:47:38","0","zhongliufuke","肿瘤妇科","0"
"luanchaonangzhong","卵巢囊肿","http://www.haodf.com/jibing/luanchaonangzhong.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","0"
"luanchaorenshen","卵巢妊娠","http://www.haodf.com/jibing/luanchaorenshen.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"luanchaozaoshuai","卵巢早衰","http://www.haodf.com/jibing/luanchaozaoshuai.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"luanchaozhongliu","卵巢肿瘤","http://www.haodf.com/jibing/luanchaozhongliu.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","0"
"ludizhongliu","颅底肿瘤","http://www.haodf.com/jibing/ludizhongliu.htm","2015/11/8 18:23:30","0","toujingwaike","头颈外科","0"
"luguguzhe","颅骨骨折","http://www.haodf.com/jibing/luguguzhe.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"lulie","颅裂","http://www.haodf.com/jibing/lulie.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"lunaosunshang","脑外伤","http://www.haodf.com/jibing/lunaosunshang.htm","2015/11/8 18:32:55","0","xiaoershenjingwaike","小儿神经外科","1"
"lunaoxiantianjixing","颅脑先天畸形","http://www.haodf.com/jibing/lunaoxiantianjixing.htm","2015/11/8 18:32:55","0","xiaoershenjingwaike","小儿神经外科","1"
"luneizhongliu","脑肿瘤","http://www.haodf.com/jibing/luneizhongliu.htm","2015/11/8 18:47:42","0","zhongliuzongheke","肿瘤综合科","1"
"luyanguanliu","颅咽管瘤","http://www.haodf.com/jibing/luyanguanliu.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"luyinzheng","露阴症","http://www.haodf.com/jibing/luyinzheng.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"luyitichidai","路易体痴呆","http://www.haodf.com/jibing/luyitichidai.htm","2015/11/8 18:14:48","0","laonianbingneike","老年病科","1"
"mafeng","麻风","http://www.haodf.com/jibing/mafeng.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"mailizhong","麦粒肿","http://www.haodf.com/jibing/mailizhong.htm","2015/11/8 18:38:05","0","xiaoeryanke","小儿眼科","1"
"manpiyan","螨皮炎","http://www.haodf.com/jibing/manpiyan.htm","2015/11/8 18:04:54","0","biantaifanyingke","过敏反应科","1"
"manxingbiantaotiyan","慢性扁桃体炎","http://www.haodf.com/jibing/manxingbiantaotiyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"manxingbiyan","慢性鼻炎","http://www.haodf.com/jibing/manxingbiyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"manxingfuxie","慢性腹泻","http://www.haodf.com/jibing/manxingfuxie.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","0"
"manxingganyan","慢性肝炎","http://www.haodf.com/jibing/manxingganyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"manxinghouyan","慢性喉炎","http://www.haodf.com/jibing/manxinghouyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"manxinghuanongxingzhongeryan","慢性化脓性中耳炎","http://www.haodf.com/jibing/manxinghuanongxingzhongeryan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"manxingjiechangyan","慢性结肠炎","http://www.haodf.com/jibing/manxingjiechangyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"manxingqianbiaoxingweiyan","慢性浅表性胃炎","http://www.haodf.com/jibing/manxingqianbiaoxingweiyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","0"
"manxingshengongnengshuaijie","慢性肾功能衰竭","http://www.haodf.com/jibing/manxingshengongnengshuaijie.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"manxingshisuanxinglixibaoxingfeiyan","慢性嗜酸性粒细胞性肺炎","http://www.haodf.com/jibing/manxingshisuanxinglixibaoxingfeiyan.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
"manxingweisuoxingweiyan","慢性萎缩性胃炎","http://www.haodf.com/jibing/manxingweisuoxingweiyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","0"
"manxingweiyan","慢性胃炎","http://www.haodf.com/jibing/manxingweiyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","0"
"manxingyanyan","慢性咽炎","http://www.haodf.com/jibing/manxingyanyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"manxingyixianyan","慢性胰腺炎","http://www.haodf.com/jibing/manxingyixianyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"manzhi","慢性支气管炎","http://www.haodf.com/jibing/manzhi.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","0"
"manzhufei","慢阻肺","http://www.haodf.com/jibing/manzhufei.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
"maofazhengxing","毛发整形","http://www.haodf.com/jibing/maofazhengxing.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"mazhen","麻疹","http://www.haodf.com/jibing/mazhen.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"mazui","麻醉","http://www.haodf.com/jibing/mazui.htm","2015/11/8 18:15:40","0","mazuike","麻醉科","0"
"meidu","梅毒","http://www.haodf.com/jibing/meidu.htm","2015/11/8 18:38:58","0","xingbingke","性病科","0"
"meiqunxingyindaoyan","霉菌性阴道炎","http://www.haodf.com/jibing/meiqunxingyindaoyan.htm","2015/11/8 18:05:08","0","fuke","妇科","0"
"mengyan","梦魇","http://www.haodf.com/jibing/mengyan.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"mianbulunkuozhengxing","面部轮廓整形","http://www.haodf.com/jibing/mianbulunkuozhengxing.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"mianbuxizhi","面部吸脂","http://www.haodf.com/jibing/mianbuxizhi.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"miantan","面瘫","http://www.haodf.com/jibing/miantan.htm","2015/11/8 18:47:37","0","zhenjiuke","针灸科","0"
"miluyan","迷路炎","http://www.haodf.com/jibing/miluyan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"miniaoshengzhixisunshang","泌尿生殖系损伤","http://www.haodf.com/jibing/miniaoshengzhixisunshang.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"miniaoxigengzuxingjibing","尿路梗阻","http://www.haodf.com/jibing/miniaoxigengzuxingjibing.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"miniaoxitongjiehe","泌尿系统结核","http://www.haodf.com/jibing/miniaoxitongjiehe.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"miniaoxizhongiu","泌尿系肿瘤","http://www.haodf.com/jibing/miniaoxizhongiu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"muwaifan","拇外翻","http://www.haodf.com/jibing/muwaifan.htm","2015/11/8 18:56:35","0","zuhuaiwaike","足踝外科","0"
"nangweiyoubing","囊尾蚴病","http://www.haodf.com/jibing/nangweiyoubing.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"nangxingzhongliujinangzhong","囊性肿瘤及囊肿","http://www.haodf.com/jibing/nangxingzhongliujinangzhong.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"nanxingbing","男性病","http://www.haodf.com/jibing/nanxingbing.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"nanxingbuyu","男性不育","http://www.haodf.com/jibing/nanxingbuyu.htm","2015/11/8 18:50:29","0","zhongyinanke","中医男科","0"
"nanxingjieyu","男性节育","http://www.haodf.com/jibing/nanxingjieyu.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"nanxingruxianzengsheng","男性乳房肥大","http://www.haodf.com/jibing/nanxingruxianzengsheng.htm","2015/11/8 18:51:23","0","zhongyiruxianwaike","中医乳腺外科","1"
"nanxingshengzhiqiguanganran","男性生殖器官感染","http://www.haodf.com/jibing/nanxingshengzhiqiguanganran.htm","2015/11/8 18:38:58","0","xingbingke","性病科","0"
"nanxingshengzhiqijixing","男性生殖器畸形","http://www.haodf.com/jibing/nanxingshengzhiqijixing.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"nanzhixingshangkou","难治性伤口","http://www.haodf.com/jibing/nanzhixingshangkou.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"naochuxue","脑出血","http://www.haodf.com/jibing/naochuxue.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","0"
"naodongmaiyinghua","脑动脉硬化","http://www.haodf.com/jibing/naodongmaiyinghua.htm","2015/11/8 18:14:48","0","laonianbingneike","老年病科","1"
"naogengsi","脑梗塞","http://www.haodf.com/jibing/naogengsi.htm","2015/11/8 18:49:35","0","zhongyilaonianbingke","中医老年病科","0"
"naojishengchongbing","脑寄生虫病","http://www.haodf.com/jibing/naojishengchongbing.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"naojishui","脑积水","http://www.haodf.com/jibing/naojishui.htm","2015/11/8 18:32:55","0","xiaoershenjingwaike","小儿神经外科","0"
"naojiyebilou","脑脊液鼻漏","http://www.haodf.com/jibing/naojiyebilou.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"naoxueguanbing","脑血管病","http://www.haodf.com/jibing/naoxueguanbing.htm","2015/11/8 18:14:48","0","laonianbingneike","老年病科","0"
"naoxueshuan","脑血栓","http://www.haodf.com/jibing/naoxueshuan.htm","2015/11/8 18:47:37","0","zhenjiuke","针灸科","0"
"naoyan","脑炎","http://www.haodf.com/jibing/naoyan.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"neierxuanyun","内耳眩晕","http://www.haodf.com/jibing/neierxuanyun.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"neifenmishitiao","内分泌失调","http://www.haodf.com/jibing/neifenmishitiao.htm","2015/11/8 18:50:30","0","zhongyineifenmi","中医内分泌","0"
"neikuijingchuzhou","内窥镜除皱","http://www.haodf.com/jibing/neikuijingchuzhou.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"neikuijinglongxiong","内窥镜隆胸","http://www.haodf.com/jibing/neikuijinglongxiong.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"neizhi","内痔","http://www.haodf.com/jibing/neizhi.htm","2015/11/8 18:49:30","0","zhongyigangchangke","中医肛肠科","1"
"niaodaojieshi","尿道结石","http://www.haodf.com/jibing/niaodaojieshi.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"niaodaoshanglie","尿道上裂","http://www.haodf.com/jibing/niaodaoshanglie.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","1"
"niaodaoshunshang","尿道损伤","http://www.haodf.com/jibing/niaodaoshunshang.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"niaodaoxialie","尿道下裂","http://www.haodf.com/jibing/niaodaoxialie.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","1"
"niaodaoyan","尿道炎","http://www.haodf.com/jibing/niaodaoyan.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"niaoduzheng","尿毒症","http://www.haodf.com/jibing/niaoduzheng.htm","2015/11/8 18:19:09","0","qiguanyizhi","器官移植","0"
"niaojieshi","尿结石","http://www.haodf.com/jibing/niaojieshi.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","0"
"niaolucijizheng","尿路刺激征","http://www.haodf.com/jibing/niaolucijizheng.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"niaoluganran","尿路感染","http://www.haodf.com/jibing/niaoluganran.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","0"
"niaoshijin","尿失禁","http://www.haodf.com/jibing/niaoshijin.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"nichuchongjuzhileishachongyaozhongdu","拟除虫菊酯类杀虫药中毒","http://www.haodf.com/jibing/nichuchongjuzhileishachongyaozhongdu.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","1"
"nieguguzhe","颞骨骨折","http://www.haodf.com/jibing/nieguguzhe.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"niunaidanbaiguomin","牛奶蛋白过敏","http://www.haodf.com/jibing/niunaidanbaiguomin.htm","2015/11/8 18:04:54","0","biantaifanyingke","过敏反应科","1"
"nongxiong","脓胸","http://www.haodf.com/jibing/nongxiong.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
